epoch,filter_index,l2,delta_l2
74,94,0.890732,0.012705
74,95,1.017490,0.005190
74,96,1.144346,0.005725
74,97,1.151616,0.010054
74,98,0.947105,0.006732
74,99,0.915434,0.008626
74,100,1.019598,0.010046
74,101,1.096987,0.005234
74,102,1.029740,0.004713
74,103,1.049636,0.003243
74,104,1.044727,0.011203
74,105,0.808660,0.002880
74,106,0.822001,0.004711
74,107,1.232696,0.008079
74,108,0.862863,0.008127
74,109,1.101995,0.013964
74,110,1.134280,0.004982
74,111,1.069748,0.004233
74,112,0.837997,0.001118
74,113,0.867728,0.008147
74,114,1.046290,0.005230
74,115,0.845492,0.004650
74,116,0.898990,0.012449
74,117,1.081643,0.004037
74,118,0.832875,0.010371
74,119,0.812369,0.010369
74,120,1.061933,0.003565
74,121,1.042818,0.003796
74,122,1.186410,0.005523
74,123,0.825104,0.000309
74,124,0.838429,0.002985
74,125,0.822128,0.002348
74,126,1.034236,0.012196
74,127,1.002337,0.008067
75,0,1.046962,0.004134
75,1,1.093320,0.004502
75,2,0.915971,0.011235
75,3,1.081336,0.003765
75,4,1.193897,0.006672
75,5,1.113195,0.005528
75,6,0.835747,0.008347
75,7,1.055443,0.004498
75,8,1.021502,0.008101
75,9,0.814587,0.001405
75,10,0.964231,0.006267
75,11,1.008251,0.006816
75,12,1.137906,0.006777
75,13,0.890966,0.009884
75,14,0.921916,0.006626
75,15,1.063707,0.017790
75,16,0.956324,0.006378
75,17,0.819734,0.005547
75,18,1.102808,0.006190
75,19,1.095231,0.004600
75,20,1.065526,0.006998
75,21,0.847983,0.003424
75,22,1.013696,0.007779
75,23,0.980454,0.010001
75,24,1.123843,0.005888
75,25,0.943524,0.005870
75,26,1.185728,0.005296
75,27,0.994227,0.005257
75,28,0.842332,0.003272
75,29,0.931524,0.012393
75,30,1.016894,0.004016
75,31,1.042181,0.003565
75,32,1.066324,0.003620
75,33,1.027863,0.003671
75,34,0.857240,0.004825
75,35,1.077934,0.008950
75,36,1.139323,0.012037
75,37,1.016803,0.005016
75,38,1.144982,0.009355
75,39,0.936370,0.005743
75,40,0.882912,0.013014
75,41,1.054123,0.004343
75,42,0.854260,0.001253
75,43,0.818436,0.008339
75,44,0.865467,0.004043
75,45,0.971714,0.004426
75,46,0.900685,0.008123
75,47,0.989772,0.006081
75,48,0.955461,0.006298
75,49,0.858985,0.005778
75,50,0.894199,0.005098
75,51,0.993877,0.005090
75,52,0.977589,0.011428
75,53,0.828894,0.003875
75,54,1.135620,0.004747
75,55,1.121707,0.006740
75,56,1.185538,0.006950
75,57,0.985987,0.006739
75,58,1.083840,0.005901
75,59,1.025596,0.005423
75,60,0.857935,0.005101
75,61,1.130782,0.004936
75,62,0.875190,0.002110
75,63,1.016392,0.007639
75,64,1.078314,0.007814
75,65,1.116162,0.004897
75,66,1.201760,0.005870
75,67,1.071103,0.004723
75,68,0.980023,0.019612
75,69,1.103840,0.005066
75,70,0.924515,0.006922
75,71,0.969970,0.004670
75,72,1.032664,0.007523
75,73,1.041973,0.005243
75,74,0.977625,0.006083
75,75,0.832494,0.020190
75,76,0.865600,0.000976
75,77,0.847394,0.006676
75,78,0.900056,0.007038
75,79,0.931384,0.005632
75,80,0.917680,0.006230
75,81,1.058860,0.012130
75,82,0.812699,0.003335
75,83,0.885344,0.010687
75,84,0.844831,0.005994
75,85,0.883353,0.010091
75,86,1.136737,0.005543
75,87,1.015524,0.003678
75,88,0.847544,0.004196
75,89,1.042780,0.008274
75,90,1.120263,0.010477
75,91,1.134531,0.010020
75,92,1.082284,0.006151
75,93,1.042859,0.005017
75,94,0.891257,0.014565
75,95,1.018990,0.005119
75,96,1.146479,0.006113
75,97,1.154410,0.008166
75,98,0.949816,0.006856
75,99,0.918596,0.009576
75,100,1.021994,0.008280
75,101,1.098707,0.005217
75,102,1.031417,0.004898
75,103,1.050189,0.003635
75,104,1.048196,0.009693
75,105,0.809014,0.002939
75,106,0.822528,0.005873
75,107,1.235334,0.006976
75,108,0.863587,0.008031
75,109,1.107263,0.011802
75,110,1.135441,0.004248
75,111,1.070524,0.004681
75,112,0.837945,0.001167
75,113,0.869412,0.008866
75,114,1.047765,0.005176
75,115,0.846467,0.005339
75,116,0.901329,0.012332
75,117,1.082680,0.003749
75,118,0.835472,0.010432
75,119,0.812143,0.012727
75,120,1.062631,0.003933
75,121,1.043693,0.003763
75,122,1.188200,0.004567
75,123,0.825123,0.000318
75,124,0.838362,0.002564
75,125,0.822191,0.002809
75,126,1.037363,0.010273
75,127,1.004871,0.007763
76,0,1.048063,0.004089
76,1,1.094285,0.004520
76,2,0.917524,0.010676
76,3,1.082413,0.004032
76,4,1.196679,0.006966
76,5,1.115284,0.005570
76,6,0.837955,0.007747
76,7,1.056558,0.004205
76,8,1.023853,0.007348
76,9,0.814725,0.001428
76,10,0.966074,0.005933
76,11,1.010332,0.006780
76,12,1.140037,0.006825
76,13,0.892495,0.009883
76,14,0.924181,0.006207
76,15,1.072033,0.015120
76,16,0.957746,0.005977
76,17,0.820907,0.004947
76,18,1.104584,0.005956
76,19,1.096030,0.004798
76,20,1.068453,0.006955
76,21,0.848143,0.003604
76,22,1.016388,0.007349
76,23,0.983893,0.009295
76,24,1.125994,0.005910
76,25,0.945473,0.005895
76,26,1.187403,0.005389
76,27,0.995912,0.005617
76,28,0.842262,0.003620
76,29,0.936655,0.012460
76,30,1.018043,0.004111
76,31,1.043092,0.003895
76,32,1.066899,0.003696
76,33,1.028678,0.003635
76,34,0.858011,0.004709
76,35,1.081686,0.008901
76,36,1.145097,0.012039
76,37,1.018573,0.004829
76,38,1.150232,0.010028
76,39,0.938108,0.005693
76,40,0.886097,0.011927
76,41,1.055330,0.004615
76,42,0.854214,0.001557
76,43,0.818750,0.007178
76,44,0.865894,0.003922
76,45,0.972541,0.004626
76,46,0.902627,0.007875
76,47,0.990748,0.005625
76,48,0.957230,0.005990
76,49,0.860086,0.005819
76,50,0.895391,0.005093
76,51,0.995333,0.005111
76,52,0.982051,0.010642
76,53,0.830112,0.003703
76,54,1.136894,0.004782
76,55,1.124517,0.007136
76,56,1.188136,0.007208
76,57,0.989107,0.006874
76,58,1.086125,0.006000
76,59,1.027625,0.005459
76,60,0.858144,0.004937
76,61,1.132781,0.004804
76,62,0.875221,0.002441
76,63,1.018775,0.007251
76,64,1.081295,0.007636
76,65,1.118228,0.004882
76,66,1.204414,0.005657
76,67,1.072310,0.004728
76,68,0.986649,0.017342
76,69,1.105417,0.005422
76,70,0.926110,0.006898
76,71,0.970439,0.004475
76,72,1.035406,0.007551
76,73,1.043087,0.005276
76,74,0.979372,0.006052
76,75,0.833710,0.017357
76,76,0.865582,0.001050
76,77,0.848760,0.006497
76,78,0.901845,0.006640
76,79,0.933309,0.006014
76,80,0.919099,0.006109
76,81,1.064643,0.013237
76,82,0.812591,0.003945
76,83,0.887270,0.010846
76,84,0.844851,0.005831
76,85,0.886831,0.011121
76,86,1.138534,0.005245
76,87,1.016970,0.003624
76,88,0.847697,0.003596
76,89,1.045566,0.007848
76,90,1.124627,0.010769
76,91,1.139689,0.009746
76,92,1.084182,0.006163
76,93,1.044287,0.005246
76,94,0.891923,0.015088
76,95,1.020451,0.004923
76,96,1.148399,0.006363
76,97,1.157975,0.007932
76,98,0.952440,0.006695
76,99,0.921901,0.009687
76,100,1.024975,0.007948
76,101,1.100267,0.005121
76,102,1.033162,0.004636
76,103,1.050705,0.003692
76,104,1.052261,0.009444
76,105,0.809380,0.002646
76,106,0.823074,0.005360
76,107,1.237976,0.007048
76,108,0.864378,0.007021
76,109,1.112362,0.011029
76,110,1.136620,0.004324
76,111,1.071198,0.004540
76,112,0.837893,0.001193
76,113,0.871160,0.008611
76,114,1.049228,0.005528
76,115,0.847412,0.005546
76,116,0.903643,0.010800
76,117,1.083744,0.003822
76,118,0.837998,0.009421
76,119,0.812064,0.012679
76,120,1.063294,0.003779
76,121,1.044519,0.003918
76,122,1.189859,0.004451
76,123,0.825159,0.000475
76,124,0.838249,0.002896
76,125,0.822322,0.002520
76,126,1.041176,0.009692
76,127,1.007435,0.007984
77,0,1.049161,0.003898
77,1,1.095137,0.004413
77,2,0.919222,0.010419
77,3,1.083517,0.003949
77,4,1.199523,0.006921
77,5,1.117253,0.005418
77,6,0.840234,0.007164
77,7,1.057731,0.004341
77,8,1.026502,0.007394
77,9,0.814834,0.001472
77,10,0.968070,0.005944
77,11,1.012571,0.006924
77,12,1.142152,0.006654
77,13,0.894010,0.009764
77,14,0.926530,0.006324
77,15,1.080225,0.014848
77,16,0.959299,0.006120
77,17,0.822110,0.004920
77,18,1.106490,0.005814
77,19,1.096743,0.004897
77,20,1.071509,0.006829
77,21,0.848291,0.003893
77,22,1.019169,0.007169
77,23,0.987209,0.009382
77,24,1.127941,0.006072
77,25,0.947450,0.005927
77,26,1.189035,0.005279
77,27,0.997714,0.005858
77,28,0.842097,0.003974
77,29,0.941672,0.012310
77,30,1.019145,0.004338
77,31,1.044020,0.004145
77,32,1.067468,0.003651
77,33,1.029533,0.003578
77,34,0.858869,0.004689
77,35,1.085735,0.009332
77,36,1.150702,0.011928
77,37,1.020292,0.004708
77,38,1.156121,0.010812
77,39,0.939907,0.005681
77,40,0.889647,0.012027
77,41,1.056376,0.004696
77,42,0.854192,0.001623
77,43,0.819260,0.006856
77,44,0.866275,0.003981
77,45,0.973438,0.004518
77,46,0.904713,0.007645
77,47,0.991788,0.005182
77,48,0.959254,0.006053
77,49,0.861165,0.006167
77,50,0.896550,0.005071
77,51,0.996893,0.005265
77,52,0.986628,0.010910
77,53,0.831354,0.003704
77,54,1.138146,0.004915
77,55,1.127345,0.006981
77,56,1.190652,0.006896
77,57,0.992215,0.007261
77,58,1.088286,0.006085
77,59,1.029637,0.005604
77,60,0.858332,0.004966
77,61,1.134691,0.004667
77,62,0.875242,0.002509
77,63,1.021172,0.007044
77,64,1.084638,0.007598
77,65,1.120258,0.004934
77,66,1.207105,0.005651
77,67,1.073608,0.004799
77,68,0.993772,0.016866
77,69,1.106944,0.005458
77,70,0.927477,0.007114
77,71,0.970943,0.004483
77,72,1.038479,0.007764
77,73,1.044162,0.004972
77,74,0.981201,0.006163
77,75,0.835196,0.017846
77,76,0.865561,0.001061
77,77,0.850342,0.006959
77,78,0.903796,0.006741
77,79,0.935327,0.005999
77,80,0.920621,0.006248
77,81,1.070531,0.013856
77,82,0.812523,0.004346
77,83,0.889342,0.010881
77,84,0.844984,0.005314
77,85,0.890514,0.011453
77,86,1.140201,0.005140
77,87,1.018382,0.003471
77,88,0.847837,0.003360
77,89,1.048717,0.007649
77,90,1.128927,0.010826
77,91,1.145039,0.009782
77,92,1.086108,0.006057
77,93,1.045746,0.005306
77,94,0.893197,0.013147
77,95,1.021903,0.005034
77,96,1.150330,0.006389
77,97,1.161867,0.007877
77,98,0.955043,0.006482
77,99,0.925381,0.009352
77,100,1.028073,0.007983
77,101,1.101761,0.005121
77,102,1.034740,0.004512
77,103,1.051411,0.003499
77,104,1.056177,0.009331
77,105,0.809773,0.002658
77,106,0.823575,0.004806
77,107,1.240424,0.006737
77,108,0.865159,0.006956
77,109,1.117358,0.010672
77,110,1.137825,0.004196
77,111,1.071911,0.004383
77,112,0.837842,0.001309
77,113,0.873098,0.009044
77,114,1.050770,0.005347
77,115,0.848467,0.005676
77,116,0.906117,0.010550
77,117,1.084846,0.003858
77,118,0.840541,0.009199
77,119,0.812040,0.015077
77,120,1.064027,0.003639
77,121,1.045360,0.003934
77,122,1.191456,0.004301
77,123,0.825178,0.000425
77,124,0.838118,0.003143
77,125,0.822488,0.002640
77,126,1.045167,0.009584
77,127,1.010027,0.008278
78,0,1.050510,0.003782
78,1,1.096098,0.004011
78,2,0.921076,0.008764
78,3,1.084727,0.003648
78,4,1.202422,0.006492
78,5,1.119228,0.005195
78,6,0.842358,0.005899
78,7,1.059399,0.004267
78,8,1.029750,0.007887
78,9,0.814905,0.001255
78,10,0.970685,0.006540
78,11,1.015037,0.007189
78,12,1.144371,0.006369
78,13,0.895631,0.009910
78,14,0.929397,0.007071
78,15,1.087242,0.014933
78,16,0.961253,0.006661
78,17,0.822996,0.003973
78,18,1.108825,0.005896
78,19,1.097608,0.004310
78,20,1.074315,0.006520
78,21,0.848442,0.003490
78,22,1.022520,0.007192
78,23,0.990542,0.009394
78,24,1.130192,0.005338
78,25,0.949192,0.005691
78,26,1.190608,0.005449
78,27,1.000016,0.007311
78,28,0.842018,0.003690
78,29,0.946369,0.011756
78,30,1.020468,0.003620
78,31,1.044995,0.003543
78,32,1.068338,0.003069
78,33,1.030659,0.003654
78,34,0.859794,0.004590
78,35,1.089634,0.008616
78,36,1.155738,0.012114
78,37,1.022084,0.004857
78,38,1.162139,0.010743
78,39,0.941600,0.005561
78,40,0.892947,0.012042
78,41,1.057531,0.004231
78,42,0.854181,0.001443
78,43,0.819934,0.004984
78,44,0.866645,0.003295
78,45,0.974702,0.004013
78,46,0.906826,0.006720
78,47,0.993377,0.004846
78,48,0.961224,0.006001
78,49,0.862277,0.005242
78,50,0.897502,0.004905
78,51,0.998918,0.006152
78,52,0.990896,0.010938
78,53,0.832150,0.003569
78,54,1.139457,0.004815
78,55,1.130378,0.006113
78,56,1.193389,0.006341
78,57,0.995340,0.007047
78,58,1.090509,0.005755
78,59,1.032063,0.005034
78,60,0.858657,0.004028
78,61,1.136753,0.004814
78,62,0.875299,0.002267
78,63,1.023595,0.006876
78,64,1.087794,0.007601
78,65,1.122673,0.005257
78,66,1.210362,0.006295
78,67,1.075348,0.005118
78,68,1.000668,0.016384
78,69,1.108412,0.005398
78,70,0.928779,0.007835
78,71,0.971830,0.003664
78,72,1.041590,0.007774
78,73,1.045388,0.004543
78,74,0.982961,0.006094
78,75,0.838027,0.016149
78,76,0.865548,0.000828
78,77,0.851688,0.005139
78,78,0.905777,0.006827
78,79,0.937311,0.005762
78,80,0.921703,0.005289
78,81,1.076393,0.014240
78,82,0.812580,0.003896
78,83,0.892046,0.010081
78,84,0.845140,0.005229
78,85,0.894026,0.010566
78,86,1.141974,0.004963
78,87,1.019879,0.003534
78,88,0.847962,0.002657
78,89,1.051825,0.007562
78,90,1.132853,0.011418
78,91,1.150224,0.009562
78,92,1.088108,0.005711
78,93,1.047259,0.005009
78,94,0.895172,0.011888
78,95,1.024030,0.005923
78,96,1.152634,0.005518
78,97,1.165352,0.007473
78,98,0.957196,0.006037
78,99,0.928445,0.007838
78,100,1.031242,0.007918
78,101,1.103781,0.005128
78,102,1.036548,0.004628
78,103,1.052382,0.003338
78,104,1.060023,0.009060
78,105,0.810109,0.002650
78,106,0.823940,0.004082
78,107,1.242963,0.006846
78,108,0.865912,0.005913
78,109,1.121682,0.010831
78,110,1.139031,0.004117
78,111,1.073227,0.003922
78,112,0.837789,0.001265
78,113,0.875097,0.007440
78,114,1.052622,0.005117
78,115,0.849531,0.004797
78,116,0.908513,0.009528
78,117,1.086025,0.003614
78,118,0.842824,0.008044
78,119,0.812586,0.012390
78,120,1.065089,0.003349
78,121,1.046491,0.003795
78,122,1.193152,0.005023
78,123,0.825147,0.000858
78,124,0.838002,0.002816
78,125,0.822742,0.002669
78,126,1.049328,0.009601
78,127,1.012423,0.007679
79,0,1.051727,0.003374
79,1,1.097094,0.004002
79,2,0.922843,0.008774
79,3,1.085909,0.003565
79,4,1.205200,0.006187
79,5,1.120945,0.005043
79,6,0.844208,0.005838
79,7,1.060959,0.004143
79,8,1.033158,0.007903
79,9,0.814957,0.001464
79,10,0.973259,0.006384
79,11,1.017744,0.007347
79,12,1.146570,0.005822
79,13,0.897229,0.009833
79,14,0.932215,0.006945
79,15,1.094604,0.015102
79,16,0.963314,0.006897
79,17,0.823943,0.003974
79,18,1.111034,0.005806
79,19,1.098475,0.004182
79,20,1.077311,0.006555
79,21,0.848592,0.004026
79,22,1.025989,0.007109
79,23,0.993894,0.008906
79,24,1.132334,0.005263
79,25,0.950846,0.005559
79,26,1.192102,0.005190
79,27,1.002224,0.007155
79,28,0.842009,0.003795
79,29,0.950980,0.011797
79,30,1.021699,0.003452
79,31,1.045972,0.003371
79,32,1.069228,0.002938
79,33,1.031804,0.003511
79,34,0.860743,0.004464
79,35,1.093761,0.008377
79,36,1.161000,0.011880
79,37,1.023919,0.004708
79,38,1.168008,0.009939
79,39,0.943429,0.005400
79,40,0.896329,0.012341
79,41,1.058644,0.004042
79,42,0.854198,0.001243
79,43,0.820593,0.005785
79,44,0.866990,0.003428
79,45,0.975949,0.003939
79,46,0.908864,0.006682
79,47,0.994763,0.004786
79,48,0.963345,0.005833
79,49,0.863518,0.004894
79,50,0.898318,0.004493
79,51,1.000798,0.006117
79,52,0.995412,0.011082
79,53,0.832907,0.003418
79,54,1.140633,0.004639
79,55,1.133486,0.006002
79,56,1.195873,0.006311
79,57,0.998387,0.006602
79,58,1.092485,0.005492
79,59,1.034169,0.004836
79,60,0.858995,0.004081
79,61,1.138654,0.004310
79,62,0.875351,0.002322
79,63,1.026121,0.006710
79,64,1.091017,0.007304
79,65,1.124763,0.004873
79,66,1.213471,0.005950
79,67,1.077004,0.005020
79,68,1.007784,0.016273
79,69,1.109960,0.005020
79,70,0.930203,0.007419
79,71,0.972622,0.003578
79,72,1.044914,0.007868
79,73,1.046368,0.004411
79,74,0.984879,0.006223
79,75,0.841273,0.016745
79,76,0.865549,0.000653
79,77,0.852939,0.005005
79,78,0.907631,0.006612
79,79,0.939361,0.005892
79,80,0.922723,0.005236
79,81,1.082668,0.015455
79,82,0.812540,0.004152
79,83,0.894842,0.010071
79,84,0.845239,0.005643
79,85,0.897529,0.010451
79,86,1.143662,0.004720
79,87,1.021161,0.003366
79,88,0.848066,0.002775
79,89,1.055208,0.007450
79,90,1.137114,0.010979
79,91,1.155238,0.009398
79,92,1.090122,0.005761
79,93,1.048540,0.004539
79,94,0.896955,0.012510
79,95,1.025930,0.005507
79,96,1.154634,0.005282
79,97,1.168591,0.006990
79,98,0.959447,0.005790
79,99,0.931164,0.007515
79,100,1.034613,0.007953
79,101,1.105777,0.005205
79,102,1.038172,0.004403
79,103,1.053188,0.003177
79,104,1.064180,0.009050
79,105,0.810421,0.002626
79,106,0.824374,0.004139
79,107,1.245218,0.006607
79,108,0.866673,0.006330
79,109,1.126234,0.011050
79,110,1.140135,0.003935
79,111,1.074530,0.003868
79,112,0.837740,0.001560
79,113,0.877303,0.007437
79,114,1.054363,0.004885
79,115,0.850598,0.004831
79,116,0.911007,0.009554
79,117,1.087060,0.003503
79,118,0.845118,0.008096
79,119,0.813266,0.013633
79,120,1.066090,0.003293
79,121,1.047433,0.003600
79,122,1.194728,0.004678
79,123,0.825113,0.001254
79,124,0.837812,0.002863
79,125,0.822980,0.002662
79,126,1.053618,0.009428
79,127,1.014743,0.007376
80,0,1.052835,0.003465
80,1,1.098094,0.004035
80,2,0.924671,0.009086
80,3,1.087074,0.003555
80,4,1.207691,0.005987
80,5,1.122517,0.005028
80,6,0.846077,0.006138
80,7,1.062387,0.004134
80,8,1.036488,0.007429
80,9,0.815016,0.001912
80,10,0.975658,0.006084
80,11,1.020196,0.006893
80,12,1.148640,0.005417
80,13,0.898537,0.009584
80,14,0.934880,0.006732
80,15,1.102461,0.015143
80,16,0.965344,0.006783
80,17,0.824980,0.004068
80,18,1.112830,0.005498
80,19,1.099432,0.003957
80,20,1.080262,0.006512
80,21,0.848749,0.004569
80,22,1.029276,0.006985
80,23,0.997022,0.008365
80,24,1.134582,0.005194
80,25,0.952364,0.005329
80,26,1.193619,0.005066
80,27,1.004213,0.006628
80,28,0.841999,0.004354
80,29,0.955530,0.011390
80,30,1.022746,0.003424
80,31,1.046871,0.003589
80,32,1.070017,0.002935
80,33,1.032891,0.003448
80,34,0.861630,0.004556
80,35,1.097948,0.008293
80,36,1.166273,0.011491
80,37,1.025644,0.004620
80,38,1.174090,0.009986
80,39,0.945162,0.005325
80,40,0.899995,0.012365
80,41,1.059765,0.003803
80,42,0.854231,0.001317
80,43,0.821228,0.006795
80,44,0.867370,0.003906
80,45,0.977069,0.003909
80,46,0.910991,0.006778
80,47,0.996049,0.004860
80,48,0.965365,0.005625
80,49,0.864612,0.004685
80,50,0.899117,0.004397
80,51,1.002530,0.005914
80,52,1.000090,0.011171
80,53,0.833725,0.003392
80,54,1.141734,0.004481
80,55,1.136332,0.005956
80,56,1.198376,0.006441
80,57,1.001361,0.006210
80,58,1.094374,0.005561
80,59,1.035996,0.004998
80,60,0.859313,0.004296
80,61,1.140375,0.004068
80,62,0.875398,0.002335
80,63,1.028599,0.006427
80,64,1.094295,0.007097
80,65,1.126643,0.004645
80,66,1.216355,0.005696
80,67,1.078574,0.004961
80,68,1.015272,0.016311
80,69,1.111401,0.004556
80,70,0.931802,0.007336
80,71,0.973360,0.003814
80,72,1.048325,0.007840
80,73,1.047177,0.004407
80,74,0.986729,0.005933
80,75,0.844471,0.018066
80,76,0.865541,0.000690
80,77,0.854223,0.005326
80,78,0.909481,0.006517
80,79,0.941343,0.005734
80,80,0.923903,0.005357
80,81,1.089085,0.015273
80,82,0.812409,0.004957
80,83,0.897752,0.010551
80,84,0.845368,0.005956
80,85,0.901018,0.010873
80,86,1.145306,0.004715
80,87,1.022319,0.003333
80,88,0.848191,0.003122
80,89,1.058308,0.007088
80,90,1.141541,0.010264
80,91,1.159809,0.009307
80,92,1.092016,0.005578
80,93,1.049602,0.004544
80,94,0.898677,0.013468
80,95,1.027626,0.005246
80,96,1.156445,0.004942
80,97,1.171682,0.006831
80,98,0.961596,0.005815
80,99,0.934035,0.007679
80,100,1.038098,0.008203
80,101,1.107678,0.005143
80,102,1.039623,0.004294
80,103,1.053903,0.003153
80,104,1.068379,0.009156
80,105,0.810736,0.002722
80,106,0.824900,0.004482
80,107,1.247386,0.006206
80,108,0.867389,0.006889
80,109,1.131113,0.011558
80,110,1.141251,0.004237
80,111,1.075764,0.003793
80,112,0.837703,0.001591
80,113,0.879428,0.007689
80,114,1.055949,0.004785
80,115,0.851675,0.005115
80,116,0.913408,0.010050
80,117,1.088033,0.003362
80,118,0.847504,0.008443
80,119,0.814027,0.014275
80,120,1.067017,0.003338
80,121,1.048183,0.003592
80,122,1.196128,0.004304
80,123,0.825090,0.001076
80,124,0.837681,0.002801
80,125,0.823078,0.003198
80,126,1.057533,0.008887
80,127,1.016866,0.006919
81,0,1.054300,0.004009
81,1,1.099154,0.003990
81,2,0.926779,0.008976
81,3,1.088400,0.003506
81,4,1.210292,0.005875
81,5,1.124503,0.005248
81,6,0.847806,0.006163
81,7,1.064194,0.004599
81,8,1.039765,0.007319
81,9,0.815053,0.002312
81,10,0.978255,0.006347
81,11,1.022225,0.006579
81,12,1.150663,0.005892
81,13,0.899961,0.009602
81,14,0.937769,0.006956
81,15,1.110458,0.014287
81,16,0.967508,0.006574
81,17,0.825816,0.003974
81,18,1.115058,0.006167
81,19,1.100576,0.003955
81,20,1.082968,0.006439
81,21,0.848945,0.003703
81,22,1.032264,0.006709
81,23,0.999727,0.008909
81,24,1.137342,0.005606
81,25,0.953552,0.005925
81,26,1.195173,0.005259
81,27,1.006511,0.007405
81,28,0.841997,0.004540
81,29,0.960164,0.011055
81,30,1.024038,0.003822
81,31,1.047879,0.003108
81,32,1.070976,0.003093
81,33,1.034111,0.003769
81,34,0.862401,0.004508
81,35,1.101683,0.007956
81,36,1.171705,0.011029
81,37,1.027432,0.005590
81,38,1.179159,0.009130
81,39,0.946778,0.005623
81,40,0.904008,0.012088
81,41,1.061099,0.003971
81,42,0.854274,0.001252
81,43,0.821875,0.005459
81,44,0.867757,0.003534
81,45,0.978489,0.004197
81,46,0.913222,0.007530
81,47,0.997787,0.005276
81,48,0.966810,0.006243
81,49,0.865668,0.004559
81,50,0.899774,0.004407
81,51,1.004628,0.006414
81,52,1.004421,0.011548
81,53,0.834171,0.003873
81,54,1.142973,0.004706
81,55,1.139287,0.005971
81,56,1.201350,0.006246
81,57,1.004075,0.005932
81,58,1.096504,0.005412
81,59,1.038344,0.004962
81,60,0.859665,0.004163
81,61,1.142348,0.004750
81,62,0.875444,0.002316
81,63,1.030969,0.006475
81,64,1.097443,0.007037
81,65,1.129000,0.005121
81,66,1.219880,0.007022
81,67,1.080586,0.005542
81,68,1.022606,0.016110
81,69,1.112793,0.004905
81,70,0.933631,0.007169
81,71,0.974529,0.003693
81,72,1.051077,0.006859
81,73,1.048419,0.004361
81,74,0.988178,0.005733
81,75,0.848263,0.017341
81,76,0.865539,0.000651
81,77,0.855444,0.004470
81,78,0.911343,0.006694
81,79,0.942933,0.005212
81,80,0.924891,0.005062
81,81,1.095021,0.013582
81,82,0.812284,0.004597
81,83,0.901127,0.010177
81,84,0.845453,0.006434
81,85,0.904338,0.009575
81,86,1.147221,0.005115
81,87,1.023738,0.003545
81,88,0.848327,0.002814
81,89,1.061060,0.006818
81,90,1.146022,0.009474
81,91,1.163943,0.009710
81,92,1.093809,0.005829
81,93,1.050875,0.004885
81,94,0.900816,0.013290
81,95,1.029882,0.005820
81,96,1.158776,0.005248
81,97,1.174374,0.007171
81,98,0.963224,0.006847
81,99,0.936554,0.008317
81,100,1.041106,0.007370
81,101,1.110056,0.005895
81,102,1.041307,0.004914
81,103,1.054818,0.003413
81,104,1.072104,0.008687
81,105,0.811052,0.002684
81,106,0.825392,0.004077
81,107,1.249844,0.006874
81,108,0.868193,0.006755
81,109,1.136264,0.010996
81,110,1.142431,0.005309
81,111,1.077541,0.004352
81,112,0.837669,0.001524
81,113,0.881590,0.007963
81,114,1.057847,0.005407
81,115,0.852677,0.004664
81,116,0.915603,0.009627
81,117,1.089179,0.003545
81,118,0.849718,0.008149
81,119,0.815198,0.011880
81,120,1.068300,0.003708
81,121,1.049296,0.003834
81,122,1.197684,0.005794
81,123,0.825073,0.000862
81,124,0.837497,0.003221
81,125,0.823191,0.003072
81,126,1.061217,0.008491
81,127,1.018620,0.007206
82,0,1.055787,0.004357
82,1,1.100290,0.004258
82,2,0.929146,0.009085
82,3,1.089820,0.003855
82,4,1.212868,0.006172
82,5,1.126565,0.005600
82,6,0.849307,0.006828
82,7,1.066016,0.004591
82,8,1.043174,0.007579
82,9,0.815087,0.002532
82,10,0.980993,0.006508
82,11,1.024321,0.006698
82,12,1.152807,0.006108
82,13,0.901614,0.009683
82,14,0.940871,0.006986
82,15,1.118695,0.014225
82,16,0.969698,0.006660
82,17,0.826551,0.004108
82,18,1.117367,0.006363
82,19,1.101890,0.004349
82,20,1.085546,0.006491
82,21,0.849140,0.003198
82,22,1.035094,0.006826
82,23,1.002488,0.009328
82,24,1.140254,0.006101
82,25,0.954747,0.006383
82,26,1.196859,0.005655
82,27,1.009062,0.007585
82,28,0.842044,0.004562
82,29,0.964872,0.011311
82,30,1.025374,0.003912
82,31,1.048975,0.003227
82,32,1.071955,0.003266
82,33,1.035404,0.003879
82,34,0.863153,0.004759
82,35,1.105301,0.008184
82,36,1.177404,0.011328
82,37,1.029375,0.006153
82,38,1.183926,0.009559
82,39,0.948360,0.005841
82,40,0.908300,0.011788
82,41,1.062620,0.004205
82,42,0.854287,0.001489
82,43,0.822482,0.005041
82,44,0.868119,0.003570
82,45,0.979955,0.004294
82,46,0.915602,0.007842
82,47,0.999783,0.005815
82,48,0.968020,0.006869
82,49,0.866774,0.005108
82,50,0.900478,0.004958
82,51,1.006914,0.006600
82,52,1.008767,0.011621
82,53,0.834429,0.004102
82,54,1.144285,0.004980
82,55,1.142375,0.006082
82,56,1.204450,0.006397
82,57,1.006670,0.006412
82,58,1.098916,0.005675
82,59,1.040837,0.005318
82,60,0.860065,0.004458
82,61,1.144508,0.005313
82,62,0.875525,0.002486
82,63,1.033512,0.006853
82,64,1.100398,0.007415
82,65,1.131469,0.005244
82,66,1.223399,0.007008
82,67,1.082795,0.005847
